path,module,priority,size_kb,emoji,sections,learningObjectives,exercises,references,etymology,needs_upgrade
019-sql/039-SQLAntipattern.md,019-sql,P0,9.6,0,0,False,False,False,False,True
019-sql/012-Constraint.md,019-sql,P0,9.9,0,2,False,False,False,False,True
019-sql/036-WindowFunctionFramework.md,019-sql,P0,10.0,0,2,False,False,False,False,True
019-sql/011-DataType.md,019-sql,P0,10.5,0,1,False,False,False,False,True
019-sql/006-WindowFunction.md,019-sql,P0,11.0,0,2,False,False,False,False,True
019-sql/002-DataQueryBasics.md,019-sql,P0,11.6,0,1,False,False,False,False,True
019-sql/001-OverviewStandard.md,019-sql,P0,11.8,0,1,False,False,False,False,True
019-sql/003-MultiTableQuery.md,019-sql,P0,12.6,0,0,False,False,False,False,True
019-sql/009-PLSQLStoredProcedure.md,019-sql,P0,13.2,0,2,False,False,False,False,True
019-sql/004-DML.md,019-sql,P0,13.3,0,1,False,False,False,False,True
019-sql/019-SelfJoin.md,019-sql,P0,13.9,0,10,True,True,True,True,True
019-sql/007-AdvancedQuery.md,019-sql,P0,14.1,0,1,False,False,False,False,True
019-sql/008-PerformanceOptimization.md,019-sql,P0,14.5,0,1,False,False,False,False,True
019-sql/005-DDL.md,019-sql,P0,15.4,0,0,False,False,False,False,True
019-sql/010-SQLPracticeInterview.md,019-sql,P0,15.4,0,2,False,False,False,False,True
019-sql/029-Index.md,019-sql,P0,133.3,0,6,False,False,False,False,True
025-c/028-FunctionDetailed.md,025-c,P0,14.1,0,2,False,False,False,False,True
025-c/023-POSIXThread.md,025-c,P0,14.2,0,3,False,False,False,False,True
025-c/036-ArrayDetailed.md,025-c,P0,14.2,0,1,False,False,False,False,True
025-c/022-ThreadConcurrency.md,025-c,P0,14.3,0,2,False,False,False,False,True
025-c/024-SocketNetworkProgramming.md,025-c,P0,14.7,0,2,False,False,False,False,True
025-c/040-MemoryManagement.md,025-c,P0,14.8,0,0,False,False,False,False,True
025-c/013-AtomicAndMemoryModel.md,025-c,P0,15.6,0,2,False,False,False,False,True
025-c/017-ControlFlow.md,025-c,P0,16.1,0,1,False,False,False,False,True
025-c/039-PointerDeep.md,025-c,P0,16.7,0,2,False,False,False,False,True
025-c/048-IO.md,025-c,P0,16.8,0,0,False,False,False,False,True
025-c/026-SharedMemorySemaphore.md,025-c,P0,16.8,0,3,False,False,False,False,True
025-c/006-OperatorExpression.md,025-c,P0,17.1,0,1,False,False,False,False,True
025-c/051-CProjectExampleStudentGradeSystem.md,025-c,P0,17.1,0,1,False,False,False,False,True
025-c/050-CAdvancedSystemProgramming.md,025-c,P0,17.1,0,2,False,False,False,False,True
025-c/042-StructAndUnion.md,025-c,P0,18.2,0,1,False,False,False,False,True
025-c/038-C23C2y.md,025-c,P0,20.5,0,1,False,False,False,False,True
025-c/046-FunctionPointerCallbackJumpTable.md,025-c,P0,21.1,0,3,False,False,False,False,True
025-c/007-EnumTypedef.md,025-c,P0,23.1,0,10,True,True,True,True,False
025-c/005-BitwiseBitField.md,025-c,P0,26.5,0,2,False,False,False,False,True
025-c/019-SafeFunctionBoundsCheck.md,025-c,P0,37.5,0,12,False,False,False,False,True
025-c/034-EmbeddedCProgramming.md,025-c,P0,38.8,0,12,False,False,False,False,True
025-c/025-ProcessAndPipe.md,025-c,P0,42.4,0,12,False,False,False,False,True
025-c/018-AttributeCompilerExtension.md,025-c,P0,46.6,0,12,False,False,False,False,True
025-c/002-ProgramStructureBasicSyntax.md,025-c,P0,48.1,0,12,False,False,False,False,True
025-c/011-VarargsFunction.md,025-c,P0,49.1,0,12,False,False,False,False,True
025-c/003-DataTypeDetailed.md,025-c,P0,49.2,0,12,False,False,False,False,True
025-c/015-BitField.md,025-c,P0,50.0,0,12,False,False,False,False,True
025-c/020-InlineFunctionMacro.md,025-c,P0,51.4,0,12,False,False,False,False,True
025-c/014-GenericSelection.md,025-c,P0,54.9,0,12,False,False,False,False,True
025-c/009-DynamicMemoryManagement.md,025-c,P0,55.0,0,5,False,False,False,False,True
025-c/037-PreprocessorMacro.md,025-c,P0,56.3,0,5,False,False,False,False,True
025-c/031-BuildSystem.md,025-c,P0,56.5,0,12,False,False,False,False,True
025-c/010-FunctionPointerCallback.md,025-c,P0,56.7,0,12,False,False,False,False,True
025-c/029-DynamicStaticLibrary.md,025-c,P0,58.4,0,12,False,False,False,False,True
025-c/021-ComplexDeclarationParsing.md,025-c,P0,60.0,0,11,True,True,True,True,False
025-c/044-PointerArrayDifference.md,025-c,P0,64.2,0,12,False,False,False,False,True
025-c/049-CLanguageTheory.md,025-c,P0,64.2,0,12,False,False,False,False,True
025-c/016-AlignmentMemoryLayout.md,025-c,P0,64.5,0,12,False,False,False,False,True
025-c/047-LinuxKernelMemoryBarriers.md,025-c,P0,65.2,0,9,True,True,True,True,False
025-c/041-MemoryAlignment.md,025-c,P0,65.8,0,12,False,False,False,False,True
025-c/001-CLanguageOverview.md,025-c,P0,66.1,0,12,False,False,False,False,True
025-c/035-CAssemblyInteraction.md,025-c,P0,67.4,0,12,False,False,False,False,True
025-c/033-CrossPlatformProgramming.md,025-c,P0,67.4,0,12,False,False,False,False,True
025-c/027-FileSystemOperation.md,025-c,P0,68.2,0,12,False,False,False,False,True
025-c/012-SignalHandling.md,025-c,P0,71.7,0,4,False,False,False,False,True
025-c/043-FunctionCallStackFrame.md,025-c,P0,72.3,0,12,False,False,False,False,True
025-c/032-StaticAnalysisDebug.md,025-c,P0,73.3,0,4,False,False,False,False,True
025-c/045-DoublePointerPointerArray.md,025-c,P0,77.0,0,12,True,True,True,True,False
025-c/004-VariableConstant.md,025-c,P0,78.2,0,7,False,False,False,False,True
025-c/030-HelloWorldOrOr.md,025-c,P0,88.3,0,12,True,True,True,True,False
025-c/008-TheLinuxProgrammingInterface.md,025-c,P0,89.9,0,10,True,True,True,True,False
026-cpp/055-SmartPointerCircularReference.md,026-cpp,P0,10.3,0,2,False,False,False,False,True
026-cpp/012-DesignPatternCpp.md,026-cpp,P0,10.3,0,4,False,False,False,False,True
026-cpp/065-CDebugPerformanceAnalysis.md,026-cpp,P0,10.6,0,2,False,False,False,False,True
026-cpp/018-FileIOFileSystem.md,026-cpp,P0,10.6,0,2,False,False,False,False,True
026-cpp/010-Cpp20Range.md,026-cpp,P0,10.7,0,2,False,False,False,False,True
026-cpp/033-CppRustComparison.md,026-cpp,P0,11.3,0,3,False,False,False,False,True
026-cpp/028-CppGraphicsProgramming.md,026-cpp,P0,12.0,0,4,False,False,False,False,True
026-cpp/034-Cpp23Cpp26NewFeatures.md,026-cpp,P0,12.1,0,3,False,False,False,False,True
026-cpp/031-CppPythonInteraction.md,026-cpp,P0,12.2,0,2,False,False,False,False,True
026-cpp/030-CppRegex.md,026-cpp,P0,12.4,0,2,False,False,False,False,True
026-cpp/044-SmartPointer.md,026-cpp,P0,13.6,0,1,False,False,False,False,True
026-cpp/048-CSTL.md,026-cpp,P0,14.4,0,0,False,False,False,False,True
026-cpp/036-CppSerialization.md,026-cpp,P0,14.5,0,2,False,False,False,False,True
026-cpp/025-CppNetworkProgramming.md,026-cpp,P0,16.0,0,3,False,False,False,False,True
026-cpp/003-CppTypeSystem.md,026-cpp,P0,16.1,0,2,False,False,False,False,True
026-cpp/049-ConcurrentProgramming.md,026-cpp,P0,16.6,0,1,False,False,False,False,True
026-cpp/026-COOPAdvanced.md,026-cpp,P0,17.7,0,2,False,False,False,False,True
026-cpp/015-COOPBasics.md,026-cpp,P0,18.3,0,2,False,False,False,False,True
026-cpp/062-CppTemplate.md,026-cpp,P0,18.4,0,9,True,True,True,True,False
026-cpp/051-CSTLAlgorithmAndFunctionObject.md,026-cpp,P0,19.1,0,1,False,False,False,False,True
026-cpp/001-CppOverviewAndModernStandard.md,026-cpp,P0,20.4,0,6,False,False,False,False,True
026-cpp/002-CppBasicSyntax.md,026-cpp,P0,20.4,0,1,False,False,False,False,True
026-cpp/064-CppExceptionAndPerformance.md,026-cpp,P0,20.7,0,3,False,False,False,False,True
026-cpp/066-CppProjectPractice.md,026-cpp,P0,25.2,0,2,False,False,False,False,True
026-cpp/039-CppMemoryManagement.md,026-cpp,P0,30.1,0,3,False,False,False,False,True
026-cpp/047-Cpp26AndLatestStandard.md,026-cpp,P0,34.3,0,3,False,False,False,False,True
026-cpp/029-CppToolchain.md,026-cpp,P0,45.9,0,12,False,False,False,False,True
026-cpp/061-Cpp23NewFeatures.md,026-cpp,P0,50.2,0,12,False,False,False,False,True
026-cpp/011-Cpp20Module.md,026-cpp,P0,51.3,0,12,False,False,False,False,True
026-cpp/032-CppTestFramework.md,026-cpp,P0,51.7,0,12,False,False,False,False,True
026-cpp/063-MemoryOrderLockFree.md,026-cpp,P0,51.8,0,12,False,False,False,False,True
026-cpp/043-CppMathLibrary.md,026-cpp,P0,53.5,0,12,False,False,False,False,True
026-cpp/042-CppReflectionMetaprogramming.md,026-cpp,P0,54.7,0,12,False,False,False,False,True
026-cpp/041-CppWebAssembly.md,026-cpp,P0,54.7,0,12,False,False,False,False,True
026-cpp/052-MoveSemanticsDetailed.md,026-cpp,P0,54.9,0,12,False,False,False,False,True
026-cpp/045-CppDateTime.md,026-cpp,P0,55.2,0,12,False,False,False,False,True
026-cpp/016-CSTL.md,026-cpp,P0,55.5,0,12,False,False,False,False,True
026-cpp/004-CppReference.md,026-cpp,P0,55.7,0,12,False,False,False,False,True
026-cpp/035-CppPerformance.md,026-cpp,P0,56.6,0,12,False,False,False,False,True
026-cpp/013-RAIIResourceManagement.md,026-cpp,P0,58.6,0,12,False,False,False,False,True
026-cpp/027-CppMemoryModel.md,026-cpp,P0,58.8,0,12,False,False,False,False,True
026-cpp/014-OperatorOverloading.md,026-cpp,P0,59.5,0,12,False,False,False,False,True
026-cpp/054-VTablePolymorphismMemoryLayout.md,026-cpp,P0,60.1,0,12,False,False,False,False,True
026-cpp/053-PerfectForwardingReferenceCollapse.md,026-cpp,P0,64.2,0,12,False,False,False,False,True
026-cpp/008-LambdaExpression.md,026-cpp,P0,64.5,0,12,False,False,False,False,True
026-cpp/060-Cpp20Concept.md,026-cpp,P0,64.9,0,9,False,False,False,False,True
026-cpp/019-ExceptionSecurity.md,026-cpp,P0,65.6,0,12,False,False,False,False,True
026-cpp/058-VariadicTemplateFoldExpression.md,026-cpp,P0,65.9,0,12,False,False,False,False,True
026-cpp/020-MultithreadingConcurrency.md,026-cpp,P0,67.4,0,12,False,False,False,False,True
026-cpp/022-VariadicTemplate.md,026-cpp,P0,71.2,0,12,False,False,False,False,True
026-cpp/057-TypeExtractionSFINAE.md,026-cpp,P0,72.0,0,12,False,False,False,False,True
026-cpp/037-CppGameDev.md,026-cpp,P0,75.7,0,12,False,False,False,False,True
026-cpp/038-CppEmbedded.md,026-cpp,P0,75.9,0,12,False,False,False,False,True
026-cpp/056-LambdaCaptureDetailed.md,026-cpp,P0,75.9,0,12,False,False,False,False,True
026-cpp/040-CppCodeStyle.md,026-cpp,P0,76.5,0,12,False,False,False,False,True
026-cpp/006-PointersCppreferenceCom.md,026-cpp,P0,76.7,0,11,True,True,True,True,False
026-cpp/046-CppFormatOutput.md,026-cpp,P0,77.9,0,12,False,False,False,False,True
026-cpp/017-StringProcessing.md,026-cpp,P0,82.9,0,12,False,False,False,False,True
026-cpp/023-ConstexprCompileTime.md,026-cpp,P0,88.4,0,12,False,False,False,False,True
026-cpp/021-TypeTraitsSFINAE.md,026-cpp,P0,93.5,0,12,False,False,False,False,True
026-cpp/024-NamespaceLinkage.md,026-cpp,P0,95.6,0,11,False,False,False,False,True
026-cpp/007-N4089DeletingSafeBoolInFavorOfExplicitBool.md,026-cpp,P0,117.5,0,12,True,True,True,True,False
026-cpp/005-RvalueReferenceMoveSemantics.md,026-cpp,P0,126.7,0,12,True,True,True,True,False
026-cpp/050-CCoreGuidelinesResourceManagement.md,026-cpp,P0,131.6,0,12,True,True,True,True,False
026-cpp/009-ATourOfC3rdEditionOnlineExcerpts.md,026-cpp,P0,137.3,0,12,True,True,True,True,False
026-cpp/059-Cpp20Coroutine.md,026-cpp,P0,146.2,0,12,True,True,True,True,False
040-python/062-DecoratorAdvanced.md,040-python,P0,10.6,0,2,False,False,False,False,True
040-python/013-PythonFastAPI.md,040-python,P0,11.1,0,2,False,False,False,False,True
040-python/039-PythonCLI.md,040-python,P0,11.3,0,2,False,False,False,False,True
040-python/033-PythongRPC.md,040-python,P0,11.3,0,2,False,False,False,False,True
040-python/018-ControlFlow.md,040-python,P0,11.4,0,1,False,False,False,False,True
040-python/031-Decorator.md,040-python,P0,11.5,0,1,False,False,False,False,True
040-python/051-ModulePackageEngineering.md,040-python,P0,11.8,0,1,False,False,False,False,True
040-python/016-PythonRedis.md,040-python,P0,12.3,0,2,False,False,False,False,True
040-python/045-ConcurrentProgramming.md,040-python,P0,12.4,0,0,False,False,False,False,True
040-python/063-ExceptionHandling.md,040-python,P0,12.8,0,1,False,False,False,False,True
040-python/019-PythonDocker.md,040-python,P0,12.8,0,4,False,False,False,False,True
040-python/040-PythonDesignPattern.md,040-python,P0,13.3,0,3,False,False,False,False,True
040-python/064-FileIOContextManager.md,040-python,P0,13.4,0,2,False,False,False,False,True
040-python/014-PythonDjango.md,040-python,P0,13.5,0,3,False,False,False,False,True
040-python/066-PythonTheoryKnowledge.md,040-python,P0,13.6,0,1,False,False,False,False,True
040-python/046-PythonDatabaseMigration.md,040-python,P0,13.6,0,4,False,False,False,False,True
040-python/023-PythonComputerVision.md,040-python,P0,13.8,0,2,False,False,False,False,True
040-python/006-CoroutineAsyncio.md,040-python,P0,14.2,0,2,False,False,False,False,True
040-python/032-PythonMessageQueue.md,040-python,P0,14.7,0,4,False,False,False,False,True
040-python/050-ComprehensionGenerator.md,040-python,P0,14.8,0,1,False,False,False,False,True
040-python/027-PythonLog.md,040-python,P0,15.0,0,3,False,False,False,False,True
040-python/048-PythonVectorDatabase.md,040-python,P0,15.7,0,4,False,False,False,False,True
040-python/020-PythonMachineLearning.md,040-python,P0,15.7,0,2,False,False,False,False,True
040-python/034-PythonWebSocket.md,040-python,P0,16.2,0,3,False,False,False,False,True
040-python/037-BuiltinDataStructure.md,040-python,P0,16.2,0,2,False,False,False,False,True
040-python/008-OperatorExpression.md,040-python,P0,16.6,0,1,False,False,False,False,True
040-python/026-FunctionDetailed.md,040-python,P0,17.0,0,2,False,False,False,False,True
040-python/061-OOP.md,040-python,P0,17.7,0,1,False,False,False,False,True
040-python/049-PythonAdvancedLatestFeature.md,040-python,P0,18.0,0,2,False,False,False,False,True
040-python/001-PythonOverviewEnvSetup.md,040-python,P0,18.1,0,4,False,False,False,False,True
040-python/002-ProgramStructureBasicSyntax.md,040-python,P0,18.8,0,2,False,False,False,False,True
040-python/065-PythonProjectExampleWebCrawlerDataAnalysis.md,040-python,P0,19.9,0,1,False,False,False,False,True
040-python/047-PythonOAuth2.md,040-python,P0,20.2,0,3,False,False,False,False,True
040-python/043-PythonGraphQL.md,040-python,P0,20.5,0,10,True,True,True,True,False
040-python/042-PythonJupyter.md,040-python,P0,49.2,0,12,False,False,False,False,True
040-python/041-ASurveyOfPythonPackagingPastPresentAndFuture.md,040-python,P0,49.7,0,12,True,True,True,True,False
040-python/044-PythonCodeQuality.md,040-python,P0,54.7,0,12,False,False,False,False,True
040-python/007-ListComprehensionAdvanced.md,040-python,P0,57.5,0,12,False,False,False,False,True
040-python/012-MultiprocessingMultithreading.md,040-python,P0,59.8,0,12,False,False,False,False,True
040-python/060-TypeAnnotationMypy.md,040-python,P0,60.7,0,12,False,False,False,False,True
040-python/036-PythonPerformance.md,040-python,P0,61.1,0,11,False,False,False,False,True
040-python/055-WeakReference.md,040-python,P0,62.0,0,11,False,False,False,False,True
040-python/056-PackagePublish.md,040-python,P0,62.9,0,12,False,False,False,False,True
040-python/022-PythonAndNLP.md,040-python,P0,64.5,0,12,True,True,True,True,False
040-python/015-DataClassPydantic.md,040-python,P0,66.5,0,11,False,False,False,False,True
040-python/017-PythonCeleryDistributedTaskQueue.md,040-python,P0,67.6,0,12,False,False,False,False,True
040-python/035-PythonCICD.md,040-python,P0,68.2,0,12,False,False,False,False,True
040-python/029-PythonTest.md,040-python,P0,69.0,0,12,False,False,False,False,True
040-python/005-PythonBasicsDataTypeObjectModelPracticeDeepAnalysis.md,040-python,P0,69.2,0,9,False,False,False,False,True
040-python/052-ContextManager.md,040-python,P0,71.4,0,12,False,False,False,False,True
040-python/009-PythonVirtualEnv.md,040-python,P0,71.9,0,12,False,False,False,False,True
040-python/058-DataClassFieldDefault.md,040-python,P0,72.1,0,12,False,False,False,False,True
040-python/054-AsyncProgrammingDetailed.md,040-python,P0,73.0,0,11,False,False,False,False,True
040-python/038-Regex.md,040-python,P0,74.3,0,12,False,False,False,False,True
040-python/021-PythonDeepLearning.md,040-python,P0,76.2,0,12,False,False,False,False,True
040-python/059-GeneratorCoroutine.md,040-python,P0,77.9,0,11,False,False,False,False,True
040-python/004-PythonDescriptorProtocol.md,040-python,P0,78.5,0,12,False,False,False,False,True
040-python/025-PythonAutomationCookbook.md,040-python,P0,79.0,0,11,True,True,True,True,False
040-python/028-PythonAndCryptography.md,040-python,P0,83.9,0,11,True,True,True,True,False
040-python/053-MetaclassSingleton.md,040-python,P0,84.5,0,12,False,False,False,False,True
040-python/057-Descriptor.md,040-python,P0,88.5,0,12,False,False,False,False,True
040-python/011-PythonSQLAlchemy.md,040-python,P0,90.9,0,12,False,False,False,False,True
040-python/003-VariableConstant.md,040-python,P0,93.9,0,12,False,False,False,False,True
040-python/024-WebScrapingWithPython.md,040-python,P0,95.8,0,11,True,True,True,True,False
040-python/030-Python.md,040-python,P0,100.0,0,12,False,False,False,False,True
040-python/010-Metaclass.md,040-python,P0,106.3,0,12,False,False,False,False,True
001-getting-started/003-LearningGuide.md,001-getting-started,P1,2.7,0,2,False,False,False,False,True
001-getting-started/002-DevEnvSetup.md,001-getting-started,P1,2.7,0,0,False,False,False,False,True
001-getting-started/001-GettingStartedGuide.md,001-getting-started,P1,4.7,0,3,False,False,False,False,True
001-getting-started/008-LearningPathPlanning.md,001-getting-started,P1,6.3,0,2,False,False,False,False,True
001-getting-started/014-VCSSelection.md,001-getting-started,P1,6.7,0,2,False,False,False,False,True
001-getting-started/009-EnvVarPath.md,001-getting-started,P1,7.2,0,2,False,False,False,False,True
001-getting-started/011-PluginEcosystem.md,001-getting-started,P1,8.3,0,1,False,False,False,False,True
001-getting-started/016-BuildTool.md,001-getting-started,P1,8.9,0,2,False,False,False,False,True
001-getting-started/015-ProjectInit.md,001-getting-started,P1,9.1,0,1,False,False,False,False,True
001-getting-started/013-PackageManager.md,001-getting-started,P1,9.2,0,1,False,False,False,False,True
001-getting-started/010-IDEEditorSelection.md,001-getting-started,P1,9.2,0,1,False,False,False,False,True
001-getting-started/012-CommandLineBasics.md,001-getting-started,P1,9.6,0,0,False,False,False,False,True
001-getting-started/017-ProgrammingParadigmBasics.md,001-getting-started,P1,9.7,0,0,False,False,False,False,True
001-getting-started/018-DebugThinking.md,001-getting-started,P1,10.3,0,1,False,False,False,False,True
001-getting-started/019-SoftwareDownloadURLSummary.md,001-getting-started,P1,12.0,0,0,False,False,False,False,True
001-getting-started/021-MacOSEnvConfigTutorial.md,001-getting-started,P1,12.5,0,0,False,False,False,False,True
001-getting-started/022-LinuxEnvConfigTutorial.md,001-getting-started,P1,13.6,0,0,False,False,False,False,True
001-getting-started/020-WindowsEnvConfigTutorial.md,001-getting-started,P1,13.7,0,1,False,False,False,False,True
001-getting-started/004-ComputerArchitecture.md,001-getting-started,P1,15.8,0,1,False,False,False,False,True
001-getting-started/005-NumberRepresentationEncoding.md,001-getting-started,P1,16.1,0,0,False,False,False,False,True
001-getting-started/006-ProgrammingBasics.md,001-getting-started,P1,18.2,0,0,False,False,False,False,True
001-getting-started/007-FunctionModular.md,001-getting-started,P1,20.4,0,1,False,False,False,False,True
003-git/024-GitCommitAmend.md,003-git,P1,2.4,0,2,False,False,False,False,True
003-git/033-GitGrep.md,003-git,P1,2.5,0,0,False,False,False,False,True
003-git/029-GitBisect.md,003-git,P1,2.7,0,2,False,False,False,False,True
003-git/032-GitFormatPatch.md,003-git,P1,2.7,0,0,False,False,False,False,True
003-git/028-TagManagement.md,003-git,P1,2.8,0,1,False,False,False,False,True
003-git/031-SparseCheckout.md,003-git,P1,2.8,0,1,False,False,False,False,True
003-git/034-GitWorktree.md,003-git,P1,2.8,0,1,False,False,False,False,True
003-git/014-GitBlame.md,003-git,P1,2.8,0,0,False,False,False,False,True
003-git/020-GitCherryPick.md,003-git,P1,2.9,0,1,False,False,False,False,True
003-git/018-GitMergetool.md,003-git,P1,2.9,0,1,False,False,False,False,True
003-git/026-GitRevert.md,003-git,P1,3.1,0,2,False,False,False,False,True
003-git/025-GitReset.md,003-git,P1,3.4,0,1,False,False,False,False,True
003-git/021-GitStash.md,003-git,P1,3.4,0,1,False,False,False,False,True
003-git/035-GitGc.md,003-git,P1,3.6,0,1,False,False,False,False,True
003-git/022-RemoteTrackingBranch.md,003-git,P1,3.6,0,2,False,False,False,False,True
003-git/030-GitSubmodule.md,003-git,P1,3.8,0,0,False,False,False,False,True
003-git/017-MergeConflictResolution.md,003-git,P1,4.0,0,1,False,False,False,False,True
003-git/015-HEADPointerBranchEssence.md,003-git,P1,4.4,0,2,False,False,False,False,True
003-git/019-GitRebase.md,003-git,P1,4.4,0,2,False,False,False,False,True
003-git/008-SHA1IntegrityCheck.md,003-git,P1,4.9,0,1,False,False,False,False,True
003-git/013-GitReflog.md,003-git,P1,5.0,0,3,False,False,False,False,True
003-git/011-GitRestoreFileOperation.md,003-git,P1,5.1,0,1,False,False,False,False,True
003-git/010-GitDiffStagingOperation.md,003-git,P1,5.2,0,0,False,False,False,False,True
003-git/012-GitLogDetailed.md,003-git,P1,5.3,0,0,False,False,False,False,True
003-git/023-GitFlowGitHubFlow.md,003-git,P1,5.4,0,1,False,False,False,False,True
003-git/007-ObjectModel.md,003-git,P1,5.5,0,1,False,False,False,False,True
003-git/006-DistributedVCSPrinciple.md,003-git,P1,5.6,0,2,False,False,False,False,True
003-git/009-ThreeTrees.md,003-git,P1,6.0,0,1,False,False,False,False,True
003-git/038-GitRevertResetComparison.md,003-git,P1,6.3,0,2,False,False,False,False,True
003-git/036-GitFlowGitHubFlowComparison.md,003-git,P1,6.9,0,3,False,False,False,False,True
003-git/003-GitBasicOperation.md,003-git,P1,7.0,0,1,False,False,False,False,True
003-git/037-InteractiveRebase.md,003-git,P1,7.8,0,2,False,False,False,False,True
003-git/039-CodeReviewBestPractice.md,003-git,P1,7.9,0,1,False,False,False,False,True
003-git/016-GitHookGitLFS.md,003-git,P1,8.4,0,2,False,False,False,False,True
003-git/004-GitBranchManagement.md,003-git,P1,8.7,0,2,False,False,False,False,True
003-git/005-GitRemoteRepoOperation.md,003-git,P1,9.6,0,3,False,False,False,False,True
003-git/002-GitEnvConfigInit.md,003-git,P1,14.2,0,0,False,False,False,False,True
003-git/001-Git.md,003-git,P1,14.8,0,3,False,False,False,False,True
003-git/027-GitPrincipleObjectModel.md,003-git,P1,18.4,0,4,False,False,False,False,True
004-github/014-Discussions.md,004-github,P1,2.1,0,0,False,False,False,False,True
004-github/013-Wikis.md,004-github,P1,2.5,0,1,False,False,False,False,True
004-github/023-GitHubPackages.md,004-github,P1,2.6,0,0,False,False,False,False,True
004-github/020-GitHubCLI.md,004-github,P1,2.7,0,0,False,False,False,False,True
004-github/015-GitHubCopilot.md,004-github,P1,3.0,0,1,False,False,False,False,True
004-github/011-ForkWorkflow.md,004-github,P1,3.1,0,0,False,False,False,False,True
004-github/018-SecretScanning.md,004-github,P1,3.2,0,1,False,False,False,False,True
004-github/019-CodeQLCodeScanning.md,004-github,P1,3.2,0,1,False,False,False,False,True
004-github/006-READMEFile.md,004-github,P1,3.3,0,1,False,False,False,False,True
004-github/010-DependencySecurityOptions.md,004-github,P1,3.5,0,1,False,False,False,False,True
004-github/025-CODEOWNERS.md,004-github,P1,3.5,0,0,False,False,False,False,True
004-github/022-Webhooks.md,004-github,P1,3.6,0,1,False,False,False,False,True
004-github/024-Codespaces.md,004-github,P1,3.7,0,0,False,False,False,False,True
004-github/009-OpenSourceLicense.md,004-github,P1,3.8,0,0,False,False,False,False,True
004-github/008-GitignoreConfig.md,004-github,P1,3.8,0,0,False,False,False,False,True
004-github/012-ProjectsBoard.md,004-github,P1,3.8,0,0,False,False,False,False,True
004-github/016-Dependabot.md,004-github,P1,4.3,0,0,False,False,False,False,True
004-github/021-RESTGraphQLAPI.md,004-github,P1,4.4,0,0,False,False,False,False,True
004-github/026-CommunityHealthFile.md,004-github,P1,4.8,0,0,False,False,False,False,True
004-github/033-ActionsCacheDependency.md,004-github,P1,6.2,0,1,False,False,False,False,True
004-github/035-ActionsArtifact.md,004-github,P1,7.0,0,0,False,False,False,False,True
004-github/032-ActionsMatrixBuild.md,004-github,P1,7.1,0,1,False,False,False,False,True
004-github/030-ActionsTrigger.md,004-github,P1,7.1,0,1,False,False,False,False,True
004-github/034-ActionsSelfHostedRunner.md,004-github,P1,7.3,0,0,False,False,False,False,True
004-github/036-ActionsEnvironmentDeploy.md,004-github,P1,7.6,0,1,False,False,False,False,True
004-github/001-GitHubOverview.md,004-github,P1,8.8,0,0,False,False,False,False,True
004-github/027-PullRequestCompleteCollaborationFlow.md,004-github,P1,9.2,0,3,False,False,False,False,True
004-github/002-AccountRegister2FA2FA.md,004-github,P1,10.2,0,3,False,False,False,False,True
004-github/017-IssuesTemplateTagMilestone.md,004-github,P1,10.4,0,1,False,False,False,False,True
004-github/005-CollaborationDevelopmentStandard.md,004-github,P1,11.2,0,3,False,False,False,False,True
004-github/004-SSHHTTPS.md,004-github,P1,11.5,0,4,False,False,False,False,True
004-github/003-RepositoryCreateCloneArchiveDelete.md,004-github,P1,11.7,0,4,False,False,False,False,True
004-github/007-BranchModelBranchRule.md,004-github,P1,12.2,0,3,False,False,False,False,True
004-github/028-GitHubPagesMultiSolution.md,004-github,P1,14.2,0,2,False,False,False,False,True
004-github/029-GitHubActionsCICD.md,004-github,P1,14.2,0,3,False,False,False,False,True
004-github/031-FAQTroubleshoot.md,004-github,P1,14.2,0,4,False,False,False,False,True
005-english/011-EnglishToChineseTechnique.md,005-english,P1,9.8,0,0,False,False,False,False,True
005-english/008-AcademicPaperReadingGuide.md,005-english,P1,9.9,0,2,False,False,False,False,True
005-english/007-TechDocReadingMethod.md,005-english,P1,10.0,0,4,False,False,False,False,True
005-english/009-AcademicWritingStandard.md,005-english,P1,10.3,0,2,False,False,False,False,True
005-english/010-TechDocWriting.md,005-english,P1,10.5,0,2,False,False,False,False,True
005-english/013-TechTranslationPoints.md,005-english,P1,10.6,0,1,False,False,False,False,True
005-english/012-ChineseToEnglishTechnique.md,005-english,P1,11.1,0,2,False,False,False,False,True
005-english/005-LongDifficultSentenceBreakdownTechnique.md,005-english,P1,12.1,0,3,False,False,False,False,True
005-english/003-SentenceStructureAnalysis.md,005-english,P1,12.9,0,0,False,False,False,False,True
005-english/002-EnglishGrammarSystemOverview.md,005-english,P1,13.4,0,0,False,False,False,False,True
005-english/004-CompoundSentenceClause.md,005-english,P1,13.8,0,0,False,False,False,False,True
005-english/006-CommonGrammarErrorSummary.md,005-english,P1,18.4,0,0,False,False,False,False,True
005-english/001-ComputerProfessionalEnglishVocabulary.md,005-english,P1,37.3,0,0,False,False,False,False,True
020-mysql/040-GTID.md,020-mysql,P2,1.5,0,1,False,False,False,False,True
020-mysql/048-FirewallPlugin.md,020-mysql,P2,1.7,0,0,False,False,False,False,True
020-mysql/041-ParallelReplication.md,020-mysql,P2,1.7,0,0,False,False,False,False,True
020-mysql/050-DataEncryption.md,020-mysql,P2,1.8,0,1,False,False,False,False,True
